drug,source,field,token
ANANDAMIDE,drug_sample,PUTATIVE_TARGET,TRPV1
ICOTINIB,drug_sample,PUTATIVE_TARGET,EGFR
VOLASERTIB,drug_sample,PUTATIVE_TARGET,PLK1
THIOGUANINE,drug_sample,PUTATIVE_TARGET,IMPDH1
THIOGUANINE,drug_sample,PUTATIVE_TARGET,IMPDH2
INC-280,drug_sample,PUTATIVE_TARGET,MET
LENVATINIB,drug_sample,PUTATIVE_TARGET,FLT4
LENVATINIB,drug_sample,PUTATIVE_TARGET,KDR
GAMBOGIC-ACID,drug_sample,PUTATIVE_TARGET,BCL2
DACOMITINIB,drug_sample,PUTATIVE_TARGET,EGFR
DACOMITINIB,drug_sample,PUTATIVE_TARGET,ERBB2
DACOMITINIB,drug_sample,PUTATIVE_TARGET,ERBB4
AVN-944,drug_sample,PUTATIVE_TARGET,IMPDH1
AVN-944,drug_sample,PUTATIVE_TARGET,IMPDH2
TUCATINIB,drug_sample,PUTATIVE_TARGET,ERBB2
INIPARIB,drug_sample,PUTATIVE_TARGET,PARP1
CARMOFUR,drug_sample,PUTATIVE_TARGET,TYMS
ATRASENTAN,drug_sample,PUTATIVE_TARGET,EDNRA
BREQUINAR,drug_sample,PUTATIVE_TARGET,DHODH
LY2157299,drug_sample,PUTATIVE_TARGET,TGFBR1
AKBA,drug_sample,PUTATIVE_TARGET,ALOX5
O6-BENZYLGUANINE,drug_sample,PUTATIVE_TARGET,MGMT
CAPECITABINE,drug_sample,PUTATIVE_TARGET,TYMS
FOSBRETABULIN,drug_sample,PUTATIVE_TARGET,CDH5
ROCILETINIB,drug_sample,PUTATIVE_TARGET,EGFR
AMYGDALIN,drug_sample,PUTATIVE_TARGET,CASP3
POZIOTINIB,drug_sample,PUTATIVE_TARGET,EGFR
POZIOTINIB,drug_sample,PUTATIVE_TARGET,ERBB2
POZIOTINIB,drug_sample,PUTATIVE_TARGET,ERBB4
ENASIDENIB,drug_sample,PUTATIVE_TARGET,IDH1
EGF816,drug_sample,PUTATIVE_TARGET,EGFR
FLOXURIDINE,drug_sample,PUTATIVE_TARGET,TYMS
HOMOHARRINGTONINE,drug_sample,PUTATIVE_TARGET,RPL3
INDISULAM,drug_sample,PUTATIVE_TARGET,CA1
INDISULAM,drug_sample,PUTATIVE_TARGET,CA12
INDISULAM,drug_sample,PUTATIVE_TARGET,CA14
INDISULAM,drug_sample,PUTATIVE_TARGET,CA2
INDISULAM,drug_sample,PUTATIVE_TARGET,CA6
INDISULAM,drug_sample,PUTATIVE_TARGET,CA7
INDISULAM,drug_sample,PUTATIVE_TARGET,CA9
EPINASTINE,drug_sample,PUTATIVE_TARGET,ADRA1A
EPINASTINE,drug_sample,PUTATIVE_TARGET,ADRA2A
EPINASTINE,drug_sample,PUTATIVE_TARGET,HRH1
EPINASTINE,drug_sample,PUTATIVE_TARGET,HRH2
EPINASTINE,drug_sample,PUTATIVE_TARGET,HTR2A
EPINASTINE,drug_sample,PUTATIVE_TARGET,HTR7
VALRUBICIN,drug_sample,PUTATIVE_TARGET,TOP2A
ADAPALENE,drug_sample,PUTATIVE_TARGET,RARA
ADAPALENE,drug_sample,PUTATIVE_TARGET,RARB
ADAPALENE,drug_sample,PUTATIVE_TARGET,RARG
ADAPALENE,drug_sample,PUTATIVE_TARGET,RXRA
ADAPALENE,drug_sample,PUTATIVE_TARGET,RXRB
ADAPALENE,drug_sample,PUTATIVE_TARGET,RXRG
METHYLPHENIDATE,drug_sample,PUTATIVE_TARGET,SLC6A2
METHYLPHENIDATE,drug_sample,PUTATIVE_TARGET,SLC6A3
METHYLPHENIDATE,drug_sample,PUTATIVE_TARGET,SLC6A4
ESTRAMUSTINE-PHOSPHATE,drug_sample,PUTATIVE_TARGET,ESR1
ESTRAMUSTINE-PHOSPHATE,drug_sample,PUTATIVE_TARGET,ESR2
ESTRAMUSTINE-PHOSPHATE,drug_sample,PUTATIVE_TARGET,MAP1A
ESTRAMUSTINE-PHOSPHATE,drug_sample,PUTATIVE_TARGET,MAP2
METOXIBUTROPATE,drug_sample,PUTATIVE_TARGET,PTGS1
METOXIBUTROPATE,drug_sample,PUTATIVE_TARGET,PTGS2
OCTOPAMINE,drug_sample,PUTATIVE_TARGET,F10
OCTOPAMINE,drug_sample,PUTATIVE_TARGET,TAAR1
PF-3845,drug_sample,PUTATIVE_TARGET,FAAH
UNC2250,drug_sample,PUTATIVE_TARGET,MERTK
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,AKR1C3
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,ANO1
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,AR
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJA1
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJA10
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJA3
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJA4
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJA5
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJA8
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJA9
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJB1
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJB2
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJB3
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJB4
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJB5
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJB6
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJB7
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJC1
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJC2
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJC3
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJD2
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJD3
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJD4
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,GJE1
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,PANX1
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,PANX2
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,PANX3
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,PKD2L1
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,PTGS1
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,PTGS2
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,TRPC5
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,TRPM2
FLUFENAMIC-ACID,drug_sample,PUTATIVE_TARGET,TRPM5
PUROMYCIN,drug_sample,PUTATIVE_TARGET,NHP2L1
PUROMYCIN,drug_sample,PUTATIVE_TARGET,RPL10L
PUROMYCIN,drug_sample,PUTATIVE_TARGET,RPL11
PUROMYCIN,drug_sample,PUTATIVE_TARGET,RPL13A
PUROMYCIN,drug_sample,PUTATIVE_TARGET,RPL15
PUROMYCIN,drug_sample,PUTATIVE_TARGET,RPL19
PUROMYCIN,drug_sample,PUTATIVE_TARGET,RPL23
PUROMYCIN,drug_sample,PUTATIVE_TARGET,RPL23A
PUROMYCIN,drug_sample,PUTATIVE_TARGET,RPL26L1
PUROMYCIN,drug_sample,PUTATIVE_TARGET,RPL3
PUROMYCIN,drug_sample,PUTATIVE_TARGET,RPL37
PUROMYCIN,drug_sample,PUTATIVE_TARGET,RPL8
PUROMYCIN,drug_sample,PUTATIVE_TARGET,RSL24D1
AZD3463,drug_sample,PUTATIVE_TARGET,ALK
AZD3463,drug_sample,PUTATIVE_TARGET,IGF1R
GZD824,drug_sample,PUTATIVE_TARGET,ABL1
GZD824,drug_sample,PUTATIVE_TARGET,BCR
CYCLOHEXIMIDE,drug_sample,PUTATIVE_TARGET,RPL3
BAY-K-8644-(S)-(-),drug_sample,PUTATIVE_TARGET,CACNA1C
AG-14361,drug_sample,PUTATIVE_TARGET,PARP1
RGFP966,drug_sample,PUTATIVE_TARGET,HDAC3
A-803467,drug_sample,PUTATIVE_TARGET,SCN10A
NITROCARAMIPHEN,drug_sample,PUTATIVE_TARGET,CHRM1
ISOFLUPREDONE-ACETATE,drug_sample,PUTATIVE_TARGET,NR3C1
DEMECARIUM,drug_sample,PUTATIVE_TARGET,ACHE
DEMECARIUM,drug_sample,PUTATIVE_TARGET,BCHE
ASTEMIZOLE,drug_sample,PUTATIVE_TARGET,HRH1
ASTEMIZOLE,drug_sample,PUTATIVE_TARGET,KCNH1
ASTEMIZOLE,drug_sample,PUTATIVE_TARGET,KCNH2
IXABEPILONE,drug_sample,PUTATIVE_TARGET,TUBA1A
IXABEPILONE,drug_sample,PUTATIVE_TARGET,TUBA1B
IXABEPILONE,drug_sample,PUTATIVE_TARGET,TUBA1C
IXABEPILONE,drug_sample,PUTATIVE_TARGET,TUBA3C
IXABEPILONE,drug_sample,PUTATIVE_TARGET,TUBA3D
IXABEPILONE,drug_sample,PUTATIVE_TARGET,TUBA3E
IXABEPILONE,drug_sample,PUTATIVE_TARGET,TUBA4A
IXABEPILONE,drug_sample,PUTATIVE_TARGET,TUBB
IXABEPILONE,drug_sample,PUTATIVE_TARGET,TUBB1
IXABEPILONE,drug_sample,PUTATIVE_TARGET,TUBB2A
IXABEPILONE,drug_sample,PUTATIVE_TARGET,TUBB2B
IXABEPILONE,drug_sample,PUTATIVE_TARGET,TUBB3
IXABEPILONE,drug_sample,PUTATIVE_TARGET,TUBB4A
IXABEPILONE,drug_sample,PUTATIVE_TARGET,TUBB4B
IXABEPILONE,drug_sample,PUTATIVE_TARGET,TUBB6
IXABEPILONE,drug_sample,PUTATIVE_TARGET,TUBB8
AZATHIOPRINE,drug_sample,PUTATIVE_TARGET,HPRT1
AZATHIOPRINE,drug_sample,PUTATIVE_TARGET,IMPDH1
AZATHIOPRINE,drug_sample,PUTATIVE_TARGET,PPAT
DISULFIRAM,drug_sample,PUTATIVE_TARGET,ALDH2
DISULFIRAM,drug_sample,PUTATIVE_TARGET,DBH
RIMEXOLONE,drug_sample,PUTATIVE_TARGET,NR3C1
RIMEXOLONE,drug_sample,PUTATIVE_TARGET,SERPINA6
PRIMAQUINE,drug_sample,PUTATIVE_TARGET,KRT7
PRIMAQUINE,drug_sample,PUTATIVE_TARGET,NQO2
PIROXICAM,drug_sample,PUTATIVE_TARGET,PTGS1
PIROXICAM,drug_sample,PUTATIVE_TARGET,PTGS2
QUINIDINE,drug_sample,PUTATIVE_TARGET,KCNA5
QUINIDINE,drug_sample,PUTATIVE_TARGET,KCNA7
QUINIDINE,drug_sample,PUTATIVE_TARGET,KCNH1
QUINIDINE,drug_sample,PUTATIVE_TARGET,KCNH2
QUINIDINE,drug_sample,PUTATIVE_TARGET,KCNH5
QUINIDINE,drug_sample,PUTATIVE_TARGET,KCNK1
QUINIDINE,drug_sample,PUTATIVE_TARGET,KCNK6
QUINIDINE,drug_sample,PUTATIVE_TARGET,SCN5A
QUINIDINE,drug_sample,PUTATIVE_TARGET,SLC29A4
7-NITROINDAZOLE,drug_sample,PUTATIVE_TARGET,NOS1
7-NITROINDAZOLE,drug_sample,PUTATIVE_TARGET,NOS2
7-NITROINDAZOLE,drug_sample,PUTATIVE_TARGET,NOS3
RITA,drug_sample,PUTATIVE_TARGET,MDM2
UH-232-(+),drug_sample,PUTATIVE_TARGET,DRD2
UH-232-(+),drug_sample,PUTATIVE_TARGET,DRD3
UH-232-(+),drug_sample,PUTATIVE_TARGET,DRD4
UH-232-(+),drug_sample,PUTATIVE_TARGET,HTR1A
KI-8751,drug_sample,PUTATIVE_TARGET,KDR
D-4476,drug_sample,PUTATIVE_TARGET,CSNK1A1
D-4476,drug_sample,PUTATIVE_TARGET,CSNK1D
D-4476,drug_sample,PUTATIVE_TARGET,TGFB1
CAFFEIC-ACID,drug_sample,PUTATIVE_TARGET,ALOX5
CAFFEIC-ACID,drug_sample,PUTATIVE_TARGET,MIF
NUTLIN-3,drug_sample,PUTATIVE_TARGET,MDM2
NUTLIN-3,drug_sample,PUTATIVE_TARGET,TP53
TW-37,drug_sample,PUTATIVE_TARGET,BCL2
TW-37,drug_sample,PUTATIVE_TARGET,BCL2L1
TW-37,drug_sample,PUTATIVE_TARGET,MCL1
EPZ-5676,drug_sample,PUTATIVE_TARGET,DOT1L
PP242,drug_sample,PUTATIVE_TARGET,MTOR
PP242,drug_sample,PUTATIVE_TARGET,PASK
ESTRADIOL-BENZOATE,drug_sample,PUTATIVE_TARGET,ESR1
OLEOYLETHANOLAMIDE,drug_sample,PUTATIVE_TARGET,CNR1
OLEOYLETHANOLAMIDE,drug_sample,PUTATIVE_TARGET,GPR119
OLEOYLETHANOLAMIDE,drug_sample,PUTATIVE_TARGET,GPR55
OLEOYLETHANOLAMIDE,drug_sample,PUTATIVE_TARGET,PPARA
PARBENDAZOLE,drug_sample,PUTATIVE_TARGET,TUBB
D-64131,drug_sample,PUTATIVE_TARGET,TUBB
SB-228357,drug_sample,PUTATIVE_TARGET,HTR2A
SB-228357,drug_sample,PUTATIVE_TARGET,HTR2B
SB-228357,drug_sample,PUTATIVE_TARGET,HTR2C
MEPIVACAINE,drug_sample,PUTATIVE_TARGET,SCN10A
ATORVASTATIN,drug_sample,PUTATIVE_TARGET,AHR
ATORVASTATIN,drug_sample,PUTATIVE_TARGET,DPP4
ATORVASTATIN,drug_sample,PUTATIVE_TARGET,HMGCR
TACROLIMUS,drug_sample,PUTATIVE_TARGET,FKBP1A
TACALCITOL,drug_sample,PUTATIVE_TARGET,VDR
PROTIRELIN,drug_sample,PUTATIVE_TARGET,TRHR
REGORAFENIB,drug_sample,PUTATIVE_TARGET,ABL1
REGORAFENIB,drug_sample,PUTATIVE_TARGET,BRAF
REGORAFENIB,drug_sample,PUTATIVE_TARGET,DDR2
REGORAFENIB,drug_sample,PUTATIVE_TARGET,EPHA2
REGORAFENIB,drug_sample,PUTATIVE_TARGET,FGFR1
REGORAFENIB,drug_sample,PUTATIVE_TARGET,FGFR2
REGORAFENIB,drug_sample,PUTATIVE_TARGET,FLT1
REGORAFENIB,drug_sample,PUTATIVE_TARGET,FLT4
REGORAFENIB,drug_sample,PUTATIVE_TARGET,FRK
REGORAFENIB,drug_sample,PUTATIVE_TARGET,KDR
REGORAFENIB,drug_sample,PUTATIVE_TARGET,KIT
REGORAFENIB,drug_sample,PUTATIVE_TARGET,MAPK11
REGORAFENIB,drug_sample,PUTATIVE_TARGET,NTRK1
REGORAFENIB,drug_sample,PUTATIVE_TARGET,PDGFRA
REGORAFENIB,drug_sample,PUTATIVE_TARGET,PDGFRB
REGORAFENIB,drug_sample,PUTATIVE_TARGET,RAF1
REGORAFENIB,drug_sample,PUTATIVE_TARGET,RET
REGORAFENIB,drug_sample,PUTATIVE_TARGET,TEK
CYCLOSPORIN-A,drug_sample,PUTATIVE_TARGET,PPP3CA
SAXAGLIPTIN,drug_sample,PUTATIVE_TARGET,DPP4
CLONAZEPAM,drug_sample,PUTATIVE_TARGET,GABRA1
CLONAZEPAM,drug_sample,PUTATIVE_TARGET,GABRA2
CLONAZEPAM,drug_sample,PUTATIVE_TARGET,GABRA3
CLONAZEPAM,drug_sample,PUTATIVE_TARGET,GABRA4
CLONAZEPAM,drug_sample,PUTATIVE_TARGET,GABRA5
CLONAZEPAM,drug_sample,PUTATIVE_TARGET,GABRA6
CLONAZEPAM,drug_sample,PUTATIVE_TARGET,GABRB1
CLONAZEPAM,drug_sample,PUTATIVE_TARGET,GABRB2
CLONAZEPAM,drug_sample,PUTATIVE_TARGET,GABRB3
CLONAZEPAM,drug_sample,PUTATIVE_TARGET,GABRD
CLONAZEPAM,drug_sample,PUTATIVE_TARGET,GABRE
CLONAZEPAM,drug_sample,PUTATIVE_TARGET,GABRG1
CLONAZEPAM,drug_sample,PUTATIVE_TARGET,GABRG2
CLONAZEPAM,drug_sample,PUTATIVE_TARGET,GABRG3
CLONAZEPAM,drug_sample,PUTATIVE_TARGET,GABRP
CLONAZEPAM,drug_sample,PUTATIVE_TARGET,GABRQ
CLONAZEPAM,drug_sample,PUTATIVE_TARGET,TSPO
THIOCOLCHICOSIDE,drug_sample,PUTATIVE_TARGET,GABRA1
THIOCOLCHICOSIDE,drug_sample,PUTATIVE_TARGET,GABRB2
THIOCOLCHICOSIDE,drug_sample,PUTATIVE_TARGET,GABRG2
THIOCOLCHICOSIDE,drug_sample,PUTATIVE_TARGET,GLRA1
THIOCOLCHICOSIDE,drug_sample,PUTATIVE_TARGET,GLRB
ESTRONE,drug_sample,PUTATIVE_TARGET,ESR1
ESTRONE,drug_sample,PUTATIVE_TARGET,ESR2
NALTREXONE,drug_sample,PUTATIVE_TARGET,OPRD1
NALTREXONE,drug_sample,PUTATIVE_TARGET,OPRK1
NALTREXONE,drug_sample,PUTATIVE_TARGET,OPRM1
NALTREXONE,drug_sample,PUTATIVE_TARGET,SIGMAR1
NILUTAMIDE,drug_sample,PUTATIVE_TARGET,AR
MESORIDAZINE,drug_sample,PUTATIVE_TARGET,DRD2
MESORIDAZINE,drug_sample,PUTATIVE_TARGET,HTR2A
OSELTAMIVIR-PHOSPHATE,drug_sample,PUTATIVE_TARGET,CES1
OSELTAMIVIR-PHOSPHATE,drug_sample,PUTATIVE_TARGET,NEU1
OSELTAMIVIR-PHOSPHATE,drug_sample,PUTATIVE_TARGET,NEU2
OXPRENOLOL,drug_sample,PUTATIVE_TARGET,ADRB1
OXPRENOLOL,drug_sample,PUTATIVE_TARGET,ADRB2
NIZATIDINE,drug_sample,PUTATIVE_TARGET,HRH2
TEPOXALIN,drug_sample,PUTATIVE_TARGET,ALOX5
HEXACHLOROPHENE,drug_sample,PUTATIVE_TARGET,GLUD1
HEXACHLOROPHENE,drug_sample,PUTATIVE_TARGET,SDHD
TRIAMTERENE,drug_sample,PUTATIVE_TARGET,SCNN1A
TRIAMTERENE,drug_sample,PUTATIVE_TARGET,SCNN1B
TRIAMTERENE,drug_sample,PUTATIVE_TARGET,SCNN1D
TRIAMTERENE,drug_sample,PUTATIVE_TARGET,SCNN1G
CIMETIDINE,drug_sample,PUTATIVE_TARGET,HRH2
CIMETIDINE,drug_sample,PUTATIVE_TARGET,SLC29A4
CIMETIDINE,drug_sample,PUTATIVE_TARGET,SLC47A1
CIMETIDINE,drug_sample,PUTATIVE_TARGET,SLC47A2
NITISINONE,drug_sample,PUTATIVE_TARGET,HPD
SERTINDOLE,drug_sample,PUTATIVE_TARGET,ADRA1A
SERTINDOLE,drug_sample,PUTATIVE_TARGET,ADRA1B
SERTINDOLE,drug_sample,PUTATIVE_TARGET,ADRA1D
SERTINDOLE,drug_sample,PUTATIVE_TARGET,DRD2
SERTINDOLE,drug_sample,PUTATIVE_TARGET,DRD3
SERTINDOLE,drug_sample,PUTATIVE_TARGET,DRD4
SERTINDOLE,drug_sample,PUTATIVE_TARGET,HRH1
SERTINDOLE,drug_sample,PUTATIVE_TARGET,HTR1A
SERTINDOLE,drug_sample,PUTATIVE_TARGET,HTR1B
SERTINDOLE,drug_sample,PUTATIVE_TARGET,HTR1D
SERTINDOLE,drug_sample,PUTATIVE_TARGET,HTR1E
SERTINDOLE,drug_sample,PUTATIVE_TARGET,HTR1F
SERTINDOLE,drug_sample,PUTATIVE_TARGET,HTR2A
SERTINDOLE,drug_sample,PUTATIVE_TARGET,HTR2C
SERTINDOLE,drug_sample,PUTATIVE_TARGET,HTR6
SERTINDOLE,drug_sample,PUTATIVE_TARGET,KCNH2
FLUDARABINE-PHOSPHATE,drug_sample,PUTATIVE_TARGET,DCK
FLUDARABINE-PHOSPHATE,drug_sample,PUTATIVE_TARGET,POLA1
FLUDARABINE-PHOSPHATE,drug_sample,PUTATIVE_TARGET,POLD1
FLUDARABINE-PHOSPHATE,drug_sample,PUTATIVE_TARGET,POLE
FLUDARABINE-PHOSPHATE,drug_sample,PUTATIVE_TARGET,RRM1
FLUDARABINE-PHOSPHATE,drug_sample,PUTATIVE_TARGET,RRM2
FLUDARABINE-PHOSPHATE,drug_sample,PUTATIVE_TARGET,RRM2B
EPTIFIBATIDE,drug_sample,PUTATIVE_TARGET,ITGA2B
EPTIFIBATIDE,drug_sample,PUTATIVE_TARGET,ITGB3
VIDARABINE,drug_sample,PUTATIVE_TARGET,ADA
GIMERACIL,drug_sample,PUTATIVE_TARGET,DPYD
CLOFARABINE,drug_sample,PUTATIVE_TARGET,POLA1
CLOFARABINE,drug_sample,PUTATIVE_TARGET,POLD1
CLOFARABINE,drug_sample,PUTATIVE_TARGET,POLE
CLOFARABINE,drug_sample,PUTATIVE_TARGET,RRM1
CLOFARABINE,drug_sample,PUTATIVE_TARGET,RRM2
CLOFARABINE,drug_sample,PUTATIVE_TARGET,RRM2B
RACLOPRIDE,drug_sample,PUTATIVE_TARGET,DRD2
RACLOPRIDE,drug_sample,PUTATIVE_TARGET,DRD3
RACLOPRIDE,drug_sample,PUTATIVE_TARGET,HTR1A
CLOTRIMAZOLE,drug_sample,PUTATIVE_TARGET,CYP3A4
CLOTRIMAZOLE,drug_sample,PUTATIVE_TARGET,KCNN4
CLOTRIMAZOLE,drug_sample,PUTATIVE_TARGET,NR1I2
CLOTRIMAZOLE,drug_sample,PUTATIVE_TARGET,NR1I3
CLOTRIMAZOLE,drug_sample,PUTATIVE_TARGET,TRPM2
CLOTRIMAZOLE,drug_sample,PUTATIVE_TARGET,TRPM4
CLOTRIMAZOLE,drug_sample,PUTATIVE_TARGET,TRPM8
METOPROLOL,drug_sample,PUTATIVE_TARGET,ADRB1
METOPROLOL,drug_sample,PUTATIVE_TARGET,ADRB2
CABAZITAXEL,drug_sample,PUTATIVE_TARGET,TUBA4A
CABAZITAXEL,drug_sample,PUTATIVE_TARGET,TUBB
CABAZITAXEL,drug_sample,PUTATIVE_TARGET,TUBB1
EPROSARTAN,drug_sample,PUTATIVE_TARGET,AGTR1
HYDROXYUREA,drug_sample,PUTATIVE_TARGET,RRM1
HYDROXYUREA,drug_sample,PUTATIVE_TARGET,RRM2
HYDROXYUREA,drug_sample,PUTATIVE_TARGET,RRM2B
TROMETAMOL,drug_sample,PUTATIVE_TARGET,AMD1
TROMETAMOL,drug_sample,PUTATIVE_TARGET,CANT1
TROMETAMOL,drug_sample,PUTATIVE_TARGET,DCN
TROMETAMOL,drug_sample,PUTATIVE_TARGET,NEIL1
TROMETAMOL,drug_sample,PUTATIVE_TARGET,VEGFA
DEOXYCORTICOSTERONE-ACETATE,drug_sample,PUTATIVE_TARGET,NR3C2
MERCAPTOPURINE,drug_sample,PUTATIVE_TARGET,HPRT1
MERCAPTOPURINE,drug_sample,PUTATIVE_TARGET,IMPDH1
MERCAPTOPURINE,drug_sample,PUTATIVE_TARGET,IMPDH2
MERCAPTOPURINE,drug_sample,PUTATIVE_TARGET,PPAT
ESTRADIOL-CYPIONATE,drug_sample,PUTATIVE_TARGET,ESR1
OXCARBAZEPINE,drug_sample,PUTATIVE_TARGET,SCN10A
OXCARBAZEPINE,drug_sample,PUTATIVE_TARGET,SCN11A
OXCARBAZEPINE,drug_sample,PUTATIVE_TARGET,SCN1A
OXCARBAZEPINE,drug_sample,PUTATIVE_TARGET,SCN2A
OXCARBAZEPINE,drug_sample,PUTATIVE_TARGET,SCN3A
OXCARBAZEPINE,drug_sample,PUTATIVE_TARGET,SCN4A
OXCARBAZEPINE,drug_sample,PUTATIVE_TARGET,SCN5A
OXCARBAZEPINE,drug_sample,PUTATIVE_TARGET,SCN7A
OXCARBAZEPINE,drug_sample,PUTATIVE_TARGET,SCN8A
OXCARBAZEPINE,drug_sample,PUTATIVE_TARGET,SCN9A
XYLAZINE,drug_sample,PUTATIVE_TARGET,ADRA2A
XYLAZINE,drug_sample,PUTATIVE_TARGET,ADRA2B
XYLAZINE,drug_sample,PUTATIVE_TARGET,ADRA2C
RIBOFLAVIN,drug_sample,PUTATIVE_TARGET,BLVRB
RIBOFLAVIN,drug_sample,PUTATIVE_TARGET,RFK
FLUTAMIDE,drug_sample,PUTATIVE_TARGET,AHR
FLUTAMIDE,drug_sample,PUTATIVE_TARGET,AR
POSACONAZOLE,drug_sample,PUTATIVE_TARGET,CYP3A4
PALMITOYLETHANOLAMIDE,drug_sample,PUTATIVE_TARGET,CNR2
PALMITOYLETHANOLAMIDE,drug_sample,PUTATIVE_TARGET,GPR119
PALMITOYLETHANOLAMIDE,drug_sample,PUTATIVE_TARGET,GPR55
ARTEMISININ,drug_sample,PUTATIVE_TARGET,CYP2B6
CLOBETASOL-PROPIONATE,drug_sample,PUTATIVE_TARGET,NR3C1
CLOBETASOL-PROPIONATE,drug_sample,PUTATIVE_TARGET,PLA2G1B
CLOMIFENE,drug_sample,PUTATIVE_TARGET,ESR1
MOZAVAPTAN,drug_sample,PUTATIVE_TARGET,AVPR1A
MOZAVAPTAN,drug_sample,PUTATIVE_TARGET,AVPR1B
MOZAVAPTAN,drug_sample,PUTATIVE_TARGET,AVPR2
GENZ-644282,drug_sample,PUTATIVE_TARGET,TOP1
FK-888,drug_sample,PUTATIVE_TARGET,TACR1
FK-888,drug_sample,PUTATIVE_TARGET,TACR2
TRIPTOLIDE,drug_sample,PUTATIVE_TARGET,RELA
SB-743921,drug_sample,PUTATIVE_TARGET,KIF11
FLUMATINIB,drug_sample,PUTATIVE_TARGET,ABL1
FLUMATINIB,drug_sample,PUTATIVE_TARGET,PDGFRB
GDC-0068,drug_sample,PUTATIVE_TARGET,AKT1
GDC-0068,drug_sample,PUTATIVE_TARGET,AKT2
GDC-0068,drug_sample,PUTATIVE_TARGET,AKT3
GDC-0068,drug_sample,PUTATIVE_TARGET,PRKG1
SPIRADOLINE,drug_sample,PUTATIVE_TARGET,OPRK1
R406,drug_sample,PUTATIVE_TARGET,RET
R406,drug_sample,PUTATIVE_TARGET,SYK
TANAPROGET,drug_sample,PUTATIVE_TARGET,PGR
BW-180C,drug_sample,PUTATIVE_TARGET,OPRD1
BW-180C,drug_sample,PUTATIVE_TARGET,OPRM1
DALCETRAPIB,drug_sample,PUTATIVE_TARGET,CETP
APATINIB,drug_sample,PUTATIVE_TARGET,CSK
APATINIB,drug_sample,PUTATIVE_TARGET,KDR
APATINIB,drug_sample,PUTATIVE_TARGET,KIT
APATINIB,drug_sample,PUTATIVE_TARGET,RET
MK-3207,drug_sample,PUTATIVE_TARGET,CALCA
PALOMID-529,drug_sample,PUTATIVE_TARGET,MTOR
MEGLITINIDE,drug_sample,PUTATIVE_TARGET,CCR2
RO-4987655,drug_sample,PUTATIVE_TARGET,MAP2K1
DANUSERTIB,drug_sample,PUTATIVE_TARGET,AURKA
DANUSERTIB,drug_sample,PUTATIVE_TARGET,AURKB
DANUSERTIB,drug_sample,PUTATIVE_TARGET,AURKC
DANUSERTIB,drug_sample,PUTATIVE_TARGET,FGFR1
DANUSERTIB,drug_sample,PUTATIVE_TARGET,NTRK1
DANUSERTIB,drug_sample,PUTATIVE_TARGET,RET
DANUSERTIB,drug_sample,PUTATIVE_TARGET,SLK
BERBERINE,drug_sample,PUTATIVE_TARGET,LDLR
DAPIVIRINE,drug_sample,PUTATIVE_TARGET,CYP3A4
DAPIVIRINE,drug_sample,PUTATIVE_TARGET,CYP3A5
TOSEDOSTAT,drug_sample,PUTATIVE_TARGET,ANPEP
TOSEDOSTAT,drug_sample,PUTATIVE_TARGET,LAP3
TOSEDOSTAT,drug_sample,PUTATIVE_TARGET,NPEPPS
GDC-0941,drug_sample,PUTATIVE_TARGET,PIK3CA
