drug,source,field,token,theme
AZD7762,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 1,MAP2K_MEK_ERK_RAF_CASCADE
AZD7762,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 2,MAP2K_MEK_ERK_RAF_CASCADE
AZD7762,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 3,MAP2K_MEK_ERK_RAF_CASCADE
AZD7762,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 4,MAP2K_MEK_ERK_RAF_CASCADE
AZD7762,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 5,MAP2K_MEK_ERK_RAF_CASCADE
AZD7762,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase Src,SRC_LCK_NONRECEPTOR_TK
AZD7762,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase receptor Ret,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
AZD7762,targets,single_protein_pref_name,Serine/threonine-protein kinase Chk1,PARP_DNA_REPAIR_CHECKPOINT
AZD7762,targets,single_protein_pref_name,Tyrosine-protein kinase FRK,SRC_LCK_NONRECEPTOR_TK
AZD7762,targets,single_protein_pref_name,Tyrosine-protein kinase Fyn,SRC_LCK_NONRECEPTOR_TK
AZD7762,targets,single_protein_pref_name,Tyrosine-protein kinase HCK,SRC_LCK_NONRECEPTOR_TK
AZD7762,targets,single_protein_pref_name,Tyrosine-protein kinase Lck,SRC_LCK_NONRECEPTOR_TK
AZD7762,targets,single_protein_pref_name,Tyrosine-protein kinase Lyn,SRC_LCK_NONRECEPTOR_TK
AZD7762,targets,single_protein_pref_name,Tyrosine-protein kinase SYK,SRC_LCK_NONRECEPTOR_TK
AZD7762,targets,single_protein_pref_name,Voltage-gated inwardly rectifying potassium channel KCNH2,ION_CHANNEL_TRANSPORTER
BMS-536924,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 1,MAP2K_MEK_ERK_RAF_CASCADE
BMS-536924,targets,single_protein_pref_name,Epidermal growth factor receptor,ERBB_EGFR_FAMILY_RTK
BMS-536924,targets,single_protein_pref_name,Hepatocyte growth factor receptor,MET_HGF_RTK
BMS-536924,targets,single_protein_pref_name,Receptor tyrosine-protein kinase erbB-2,ERBB_EGFR_FAMILY_RTK
BMS-536924,targets,single_protein_pref_name,Tyrosine-protein kinase Lck,SRC_LCK_NONRECEPTOR_TK
BOSUTINIB,targets,single_protein_pref_name,ALK tyrosine kinase receptor,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
BOSUTINIB,targets,single_protein_pref_name,Broad substrate specificity ATP-binding cassette transporter ABCG2,ION_CHANNEL_TRANSPORTER
BOSUTINIB,targets,single_protein_pref_name,Casein kinase I isoform alpha,SER_THR_KINASE_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Casein kinase I isoform alpha-like,SER_THR_KINASE_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Casein kinase I isoform delta,SER_THR_KINASE_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Casein kinase I isoform epsilon,SER_THR_KINASE_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Cyclin-G-associated kinase,SER_THR_KINASE_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 1,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 2,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 3,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 4,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 5,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 6,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 7,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 1,EPH_RECEPTOR_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 2,EPH_RECEPTOR_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 3,EPH_RECEPTOR_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 4,EPH_RECEPTOR_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 5,EPH_RECEPTOR_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 6,EPH_RECEPTOR_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 8,EPH_RECEPTOR_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Ephrin type-B receptor 1,EPH_RECEPTOR_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Ephrin type-B receptor 2,EPH_RECEPTOR_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Ephrin type-B receptor 3,EPH_RECEPTOR_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Ephrin type-B receptor 4,EPH_RECEPTOR_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Ephrin type-B receptor 6,EPH_RECEPTOR_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Epidermal growth factor receptor,ERBB_EGFR_FAMILY_RTK
BOSUTINIB,targets,single_protein_pref_name,Equilibrative nucleoside transporter 1,ION_CHANNEL_TRANSPORTER
BOSUTINIB,targets,single_protein_pref_name,Hepatocyte growth factor receptor,MET_HGF_RTK
BOSUTINIB,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 1,SER_THR_KINASE_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 2,SER_THR_KINASE_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 3,SER_THR_KINASE_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 4,SER_THR_KINASE_SIGNALING
BOSUTINIB,targets,single_protein_pref_name,Mast/stem cell growth factor receptor Kit,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
BOSUTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 1,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 11,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 12,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 13,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 19,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 2,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 20,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 3,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 4,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 7,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 9,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 1,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 2,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 3,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 4,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 5,MAP2K_MEK_ERK_RAF_CASCADE
BOSUTINIB,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase Src,SRC_LCK_NONRECEPTOR_TK
BOSUTINIB,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase receptor Ret,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
BOSUTINIB,targets,single_protein_pref_name,Receptor tyrosine-protein kinase erbB-2,ERBB_EGFR_FAMILY_RTK
BOSUTINIB,targets,single_protein_pref_name,Receptor tyrosine-protein kinase erbB-3,ERBB_EGFR_FAMILY_RTK
BOSUTINIB,targets,single_protein_pref_name,Receptor tyrosine-protein kinase erbB-4,ERBB_EGFR_FAMILY_RTK
BOSUTINIB,targets,single_protein_pref_name,Receptor-type tyrosine-protein kinase FLT3,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
BOSUTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase Chk1,PARP_DNA_REPAIR_CHECKPOINT
BOSUTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase Chk2,PARP_DNA_REPAIR_CHECKPOINT
BOSUTINIB,targets,single_protein_pref_name,Sodium-dependent dopamine transporter,ION_CHANNEL_TRANSPORTER
BOSUTINIB,targets,single_protein_pref_name,Sodium-dependent noradrenaline transporter,ION_CHANNEL_TRANSPORTER
BOSUTINIB,targets,single_protein_pref_name,Sodium-dependent serotonin transporter,ION_CHANNEL_TRANSPORTER
BOSUTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase Blk,SRC_LCK_NONRECEPTOR_TK
BOSUTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase FRK,SRC_LCK_NONRECEPTOR_TK
BOSUTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase Fgr,SRC_LCK_NONRECEPTOR_TK
BOSUTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase Fyn,SRC_LCK_NONRECEPTOR_TK
BOSUTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase HCK,SRC_LCK_NONRECEPTOR_TK
BOSUTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase Lck,SRC_LCK_NONRECEPTOR_TK
BOSUTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase Lyn,SRC_LCK_NONRECEPTOR_TK
BOSUTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase SYK,SRC_LCK_NONRECEPTOR_TK
BOSUTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase receptor TYRO3,RTK_SIGNALING_BROAD
BOSUTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase receptor Tie-1,RTK_SIGNALING_BROAD
BOSUTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase receptor UFO,RTK_SIGNALING_BROAD
BOSUTINIB,targets,single_protein_pref_name,Voltage-gated inwardly rectifying potassium channel KCNH2,ION_CHANNEL_TRANSPORTER
BOSUTINIB,targets,single_protein_pref_name,Wee1-like protein kinase,PARP_DNA_REPAIR_CHECKPOINT
BOSUTINIB,targets,single_protein_pref_name,Wee1-like protein kinase 2,PARP_DNA_REPAIR_CHECKPOINT
DACTOLISIB,targets,single_protein_pref_name,ALK tyrosine kinase receptor,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
DACTOLISIB,targets,single_protein_pref_name,Aurora kinase B,CELL_CYCLE_MITOSIS_KINASE
DACTOLISIB,targets,single_protein_pref_name,Bile salt export pump,ION_CHANNEL_TRANSPORTER
DACTOLISIB,targets,single_protein_pref_name,Hepatocyte growth factor receptor,MET_HGF_RTK
DACTOLISIB,targets,single_protein_pref_name,Histone deacetylase 6,CHROMATIN_EPIGENETIC
DACTOLISIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 2,MAP2K_MEK_ERK_RAF_CASCADE
DACTOLISIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 5,MAP2K_MEK_ERK_RAF_CASCADE
DACTOLISIB,targets,single_protein_pref_name,Serine-protein kinase ATM,PARP_DNA_REPAIR_CHECKPOINT
DACTOLISIB,targets,single_protein_pref_name,Serine/threonine-protein kinase ATR,PARP_DNA_REPAIR_CHECKPOINT
DACTOLISIB,targets,single_protein_pref_name,Serine/threonine-protein kinase Chk1,PARP_DNA_REPAIR_CHECKPOINT
DACTOLISIB,targets,single_protein_pref_name,Serine/threonine-protein kinase mTOR,PI3K_AKT_MTOR
DOCETAXEL,targets,single_protein_pref_name,Epidermal growth factor receptor,ERBB_EGFR_FAMILY_RTK
DORAMAPIMOD,targets,single_protein_pref_name,Ephrin type-A receptor 1,EPH_RECEPTOR_SIGNALING
DORAMAPIMOD,targets,single_protein_pref_name,Ephrin type-A receptor 2,EPH_RECEPTOR_SIGNALING
DORAMAPIMOD,targets,single_protein_pref_name,Ephrin type-A receptor 3,EPH_RECEPTOR_SIGNALING
DORAMAPIMOD,targets,single_protein_pref_name,Ephrin type-A receptor 4,EPH_RECEPTOR_SIGNALING
DORAMAPIMOD,targets,single_protein_pref_name,Ephrin type-A receptor 5,EPH_RECEPTOR_SIGNALING
DORAMAPIMOD,targets,single_protein_pref_name,Ephrin type-A receptor 6,EPH_RECEPTOR_SIGNALING
DORAMAPIMOD,targets,single_protein_pref_name,Ephrin type-A receptor 7,EPH_RECEPTOR_SIGNALING
DORAMAPIMOD,targets,single_protein_pref_name,Ephrin type-A receptor 8,EPH_RECEPTOR_SIGNALING
DORAMAPIMOD,targets,single_protein_pref_name,Ephrin type-B receptor 1,EPH_RECEPTOR_SIGNALING
DORAMAPIMOD,targets,single_protein_pref_name,Ephrin type-B receptor 2,EPH_RECEPTOR_SIGNALING
DORAMAPIMOD,targets,single_protein_pref_name,Ephrin type-B receptor 3,EPH_RECEPTOR_SIGNALING
DORAMAPIMOD,targets,single_protein_pref_name,Ephrin type-B receptor 4,EPH_RECEPTOR_SIGNALING
DORAMAPIMOD,targets,single_protein_pref_name,Epidermal growth factor receptor,ERBB_EGFR_FAMILY_RTK
DORAMAPIMOD,targets,single_protein_pref_name,Glycogen synthase kinase-3 beta,SER_THR_KINASE_SIGNALING
DORAMAPIMOD,targets,single_protein_pref_name,Mast/stem cell growth factor receptor Kit,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
DORAMAPIMOD,targets,single_protein_pref_name,Mitogen-activated protein kinase 10,JNK_P38_STRESS_MAPK
DORAMAPIMOD,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 20,MAP2K_MEK_ERK_RAF_CASCADE
DORAMAPIMOD,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 7,MAP2K_MEK_ERK_RAF_CASCADE
DORAMAPIMOD,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 4,MAP2K_MEK_ERK_RAF_CASCADE
DORAMAPIMOD,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase Src,SRC_LCK_NONRECEPTOR_TK
DORAMAPIMOD,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase receptor Ret,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
DORAMAPIMOD,targets,single_protein_pref_name,RAF proto-oncogene serine/threonine-protein kinase,MAP2K_MEK_ERK_RAF_CASCADE
DORAMAPIMOD,targets,single_protein_pref_name,Receptor-type tyrosine-protein kinase FLT3,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
DORAMAPIMOD,targets,single_protein_pref_name,Serine/threonine-protein kinase B-raf,MAP2K_MEK_ERK_RAF_CASCADE
DORAMAPIMOD,targets,single_protein_pref_name,Serine/threonine-protein kinase Chk2,PARP_DNA_REPAIR_CHECKPOINT
DORAMAPIMOD,targets,single_protein_pref_name,Tyrosine-protein kinase Blk,SRC_LCK_NONRECEPTOR_TK
DORAMAPIMOD,targets,single_protein_pref_name,Tyrosine-protein kinase FRK,SRC_LCK_NONRECEPTOR_TK
DORAMAPIMOD,targets,single_protein_pref_name,Tyrosine-protein kinase Fgr,SRC_LCK_NONRECEPTOR_TK
DORAMAPIMOD,targets,single_protein_pref_name,Tyrosine-protein kinase Fyn,SRC_LCK_NONRECEPTOR_TK
DORAMAPIMOD,targets,single_protein_pref_name,Tyrosine-protein kinase HCK,SRC_LCK_NONRECEPTOR_TK
DORAMAPIMOD,targets,single_protein_pref_name,Tyrosine-protein kinase Lck,SRC_LCK_NONRECEPTOR_TK
DORAMAPIMOD,targets,single_protein_pref_name,Tyrosine-protein kinase Lyn,SRC_LCK_NONRECEPTOR_TK
DORAMAPIMOD,targets,single_protein_pref_name,Tyrosine-protein kinase receptor TYRO3,RTK_SIGNALING_BROAD
DORAMAPIMOD,targets,single_protein_pref_name,Tyrosine-protein kinase receptor Tie-1,RTK_SIGNALING_BROAD
GEFITINIB,targets,single_protein_pref_name,Bile salt export pump,ION_CHANNEL_TRANSPORTER
GEFITINIB,targets,single_protein_pref_name,Broad substrate specificity ATP-binding cassette transporter ABCG2,ION_CHANNEL_TRANSPORTER
GEFITINIB,targets,single_protein_pref_name,Casein kinase I isoform delta,SER_THR_KINASE_SIGNALING
GEFITINIB,targets,single_protein_pref_name,Casein kinase I isoform epsilon,SER_THR_KINASE_SIGNALING
GEFITINIB,targets,single_protein_pref_name,Cyclin-G-associated kinase,SER_THR_KINASE_SIGNALING
GEFITINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 5,MAP2K_MEK_ERK_RAF_CASCADE
GEFITINIB,targets,single_protein_pref_name,Ephrin type-A receptor 1,EPH_RECEPTOR_SIGNALING
GEFITINIB,targets,single_protein_pref_name,Ephrin type-A receptor 3,EPH_RECEPTOR_SIGNALING
GEFITINIB,targets,single_protein_pref_name,Ephrin type-A receptor 5,EPH_RECEPTOR_SIGNALING
GEFITINIB,targets,single_protein_pref_name,Ephrin type-A receptor 6,EPH_RECEPTOR_SIGNALING
GEFITINIB,targets,single_protein_pref_name,Ephrin type-A receptor 8,EPH_RECEPTOR_SIGNALING
GEFITINIB,targets,single_protein_pref_name,Ephrin type-B receptor 1,EPH_RECEPTOR_SIGNALING
GEFITINIB,targets,single_protein_pref_name,Ephrin type-B receptor 4,EPH_RECEPTOR_SIGNALING
GEFITINIB,targets,single_protein_pref_name,Ephrin type-B receptor 6,EPH_RECEPTOR_SIGNALING
GEFITINIB,targets,single_protein_pref_name,Epidermal growth factor receptor,ERBB_EGFR_FAMILY_RTK
GEFITINIB,targets,single_protein_pref_name,Hepatocyte growth factor receptor,MET_HGF_RTK
GEFITINIB,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 4,SER_THR_KINASE_SIGNALING
GEFITINIB,targets,single_protein_pref_name,Mast/stem cell growth factor receptor Kit,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
GEFITINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase 10,JNK_P38_STRESS_MAPK
GEFITINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 19,MAP2K_MEK_ERK_RAF_CASCADE
GEFITINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 2,MAP2K_MEK_ERK_RAF_CASCADE
GEFITINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 3,MAP2K_MEK_ERK_RAF_CASCADE
GEFITINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 4,MAP2K_MEK_ERK_RAF_CASCADE
GEFITINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 5,MAP2K_MEK_ERK_RAF_CASCADE
GEFITINIB,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase Src,SRC_LCK_NONRECEPTOR_TK
GEFITINIB,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase receptor Ret,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
GEFITINIB,targets,single_protein_pref_name,Receptor tyrosine-protein kinase erbB-2,ERBB_EGFR_FAMILY_RTK
GEFITINIB,targets,single_protein_pref_name,Receptor tyrosine-protein kinase erbB-3,ERBB_EGFR_FAMILY_RTK
GEFITINIB,targets,single_protein_pref_name,Receptor tyrosine-protein kinase erbB-4,ERBB_EGFR_FAMILY_RTK
GEFITINIB,targets,single_protein_pref_name,Receptor-type tyrosine-protein kinase FLT3,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
GEFITINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase B-raf,MAP2K_MEK_ERK_RAF_CASCADE
GEFITINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase Chk2,PARP_DNA_REPAIR_CHECKPOINT
GEFITINIB,targets,single_protein_pref_name,Sodium-dependent dopamine transporter,ION_CHANNEL_TRANSPORTER
GEFITINIB,targets,single_protein_pref_name,Tyrosine-protein kinase Blk,SRC_LCK_NONRECEPTOR_TK
GEFITINIB,targets,single_protein_pref_name,Tyrosine-protein kinase FRK,SRC_LCK_NONRECEPTOR_TK
GEFITINIB,targets,single_protein_pref_name,Tyrosine-protein kinase Fgr,SRC_LCK_NONRECEPTOR_TK
GEFITINIB,targets,single_protein_pref_name,Tyrosine-protein kinase HCK,SRC_LCK_NONRECEPTOR_TK
GEFITINIB,targets,single_protein_pref_name,Tyrosine-protein kinase Lck,SRC_LCK_NONRECEPTOR_TK
GEFITINIB,targets,single_protein_pref_name,Tyrosine-protein kinase Lyn,SRC_LCK_NONRECEPTOR_TK
GEFITINIB,targets,single_protein_pref_name,Tyrosine-protein kinase receptor UFO,RTK_SIGNALING_BROAD
GEFITINIB,targets,single_protein_pref_name,Voltage-gated inwardly rectifying potassium channel KCNH2,ION_CHANNEL_TRANSPORTER
GEMCITABINE,targets,single_protein_pref_name,Equilibrative nucleoside transporter 1,ION_CHANNEL_TRANSPORTER
GW441756,targets,single_protein_pref_name,Histone deacetylase 6,CHROMATIN_EPIGENETIC
KU-55933,targets,single_protein_pref_name,Histone deacetylase 6,CHROMATIN_EPIGENETIC
KU-55933,targets,single_protein_pref_name,Serine-protein kinase ATM,PARP_DNA_REPAIR_CHECKPOINT
KU-55933,targets,single_protein_pref_name,Serine/threonine-protein kinase mTOR,PI3K_AKT_MTOR
LESTAURTINIB,targets,single_protein_pref_name,ALK tyrosine kinase receptor,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
LESTAURTINIB,targets,single_protein_pref_name,Aurora kinase A,CELL_CYCLE_MITOSIS_KINASE
LESTAURTINIB,targets,single_protein_pref_name,Aurora kinase B,CELL_CYCLE_MITOSIS_KINASE
LESTAURTINIB,targets,single_protein_pref_name,Aurora kinase C,CELL_CYCLE_MITOSIS_KINASE
LESTAURTINIB,targets,single_protein_pref_name,Casein kinase I isoform alpha-like,SER_THR_KINASE_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Casein kinase II subunit alpha,SER_THR_KINASE_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Casein kinase II subunit alpha',SER_THR_KINASE_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Cyclin-G-associated kinase,SER_THR_KINASE_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 1,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 2,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 3,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 4,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 5,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 6,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 7,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 1,EPH_RECEPTOR_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 2,EPH_RECEPTOR_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 3,EPH_RECEPTOR_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 4,EPH_RECEPTOR_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 5,EPH_RECEPTOR_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 6,EPH_RECEPTOR_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 7,EPH_RECEPTOR_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-B receptor 1,EPH_RECEPTOR_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-B receptor 2,EPH_RECEPTOR_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-B receptor 4,EPH_RECEPTOR_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-B receptor 6,EPH_RECEPTOR_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Epidermal growth factor receptor,ERBB_EGFR_FAMILY_RTK
LESTAURTINIB,targets,single_protein_pref_name,Glycogen synthase kinase-3 alpha,SER_THR_KINASE_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Glycogen synthase kinase-3 beta,SER_THR_KINASE_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Hepatocyte growth factor receptor,MET_HGF_RTK
LESTAURTINIB,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 1,SER_THR_KINASE_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 2,SER_THR_KINASE_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 3,SER_THR_KINASE_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 4,SER_THR_KINASE_SIGNALING
LESTAURTINIB,targets,single_protein_pref_name,Mast/stem cell growth factor receptor Kit,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase 10,JNK_P38_STRESS_MAPK
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 1,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 10,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 11,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 12,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 13,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 15,MAP2K_MEK_ERK_RAF_CASCADE
