drug,n_rows,Y_mean,Y_std,Y_iqr,Y_median,AUC_mean,AUC_std,curve_RMSE_mean,curve_RMSE_std,Z_SCORE_mean,Z_SCORE_std,Z_SCORE_abs_mean,TCGA_entropy
VE-822,775,2.0747175213422375,2.0345813172230223,3.7223556080777147,1.57243,0.7840883845210949,0.1976624086152547,0.06882422290388548,0.035875372349832776,0.01873523926380369,1.0161182807464921,0.8433020245398772,4.412333244411846
WZ4003,489,4.1663087750511245,1.3916554559215553,2.1509900000000006,4.212272,0.9407245848670757,0.046426606019801676,0.07385267280163599,0.04014317839492558,0.008561719836400819,1.014591102099574,0.8499504069529652,4.412333244411846
CZC24832,489,5.173058165644171,0.9659081387236751,1.1338090000000003,5.19491,0.9745935051124744,0.015155008990310357,0.06302814110429447,0.030467708284226985,0.04491640899795502,1.0213054709410958,0.7779609243353783,4.412333244411846
GSK2606414,485,3.81303612371134,1.2378401626800504,1.541324,3.711677,0.9318065608247423,0.04979329963200548,0.07520119381443298,0.041026866822664786,0.023666270103092784,1.0201147082108313,0.7861219484536082,4.409013938250282
PFI3,489,5.418523445807772,0.8524534234296776,1.02686,5.439132,0.9793744335378324,0.01100879241937876,0.05955054396728016,0.03046321755571686,0.03611692024539876,1.0180856516467438,0.7783424744376278,4.412333244411846
PCI-34051,489,4.445952349693252,1.2880892840101898,1.7912000000000003,4.582178,0.9526800613496932,0.03665737524315591,0.0646770081799591,0.029839838494966266,0.041908355828220854,1.0045871581305403,0.8047235787321064,4.412333244411846
RVX-208,489,4.750977323108384,1.0968869224891373,1.4296819999999997,4.864491,0.9642401370143149,0.02468293822862246,0.07369653374233129,0.032852039073180295,0.01570749488752557,1.0227675174226456,0.8182125787321064,4.412333244411846
OTX015,725,2.655994456643716,11.758287757585862,2.6285370000000006,2.178187,0.8748133430368539,0.2563730241870992,0.10601875255623722,0.04167958544298266,0.014676304703476478,1.0275388617257486,0.8153739979550102,4.412333244411846
GSK343,918,3.6442105217864924,1.4026025960611408,1.88852375,3.4169115,0.9638720762527233,0.029934448102738643,0.06889663725490196,0.033866297459547376,0.021630163398692812,1.0340410040688122,0.8232651786492374,4.433594800992288
ML323,487,4.550271790554415,1.0431131177621646,1.3583919999999994,4.493141,0.9382367577002054,0.029625173627502818,0.07629976796714578,0.03612321622248979,0.009901250513347015,0.9997060961407499,0.8059203470225872,4.414811741970036
ENTOSPLETINIB,489,3.720746991820041,1.1988605058000739,1.6681300000000001,3.747903,0.9273990593047036,0.05358761680751609,0.08063438854805727,0.036656645239373425,0.03987935991820043,0.9824628111002561,0.7842441574642127,4.412333244411846
PRT062607,768,3.742366365736773,1.9335004066941506,2.2518798738078707,3.52681322280412,0.9049209429414461,0.07729707141123413,0.08589343558282209,0.03551316483639798,0.050817867075664616,1.0098196094232688,0.8124234294478526,4.412333244411846
RIBOCICLIB,1137,3.2504774095194087,1.5133586465048918,2.08562403444693,3.347969,0.9546570334249453,0.15268835661821123,0.04314312786259542,0.024213238529074088,0.0782638893129771,0.9989552312156534,0.7743862213740459,4.416362935228921
PICOLINICI-ACID,488,5.278039891393442,0.8121645969500476,1.0325912500000003,5.292554,0.9772928381147541,0.011843168213059177,0.07318513729508197,0.03391803870014419,0.020932760245901648,1.0114761555850067,0.7938870471311475,4.413623855400179
AZD5153,415,1.504062156626506,2.0102892088140454,2.6073255,1.702006,0.7547866602409639,0.18472172909029658,0.1318051156626506,0.04638190939537206,-0.0016478240963855382,1.018468897894352,0.8002226192771084,4.419169019284974
CDK9_5576,415,-0.13444404337349394,1.5384680231964438,1.984866,-0.471849,0.5993630024096386,0.14861975641556452,0.13528273975903615,0.0401656067968861,0.03593704337349397,1.0257702842608276,0.7985207349397588,4.419169019284974
CDK9_5038,415,-2.036063956626506,1.9703148584780799,2.650514,-2.375825,0.5138554506024096,0.2040104674789567,0.1482329253012048,0.04580231046174967,0.04846798554216868,1.0219920294010305,0.806715995180723,4.419169019284974
EG5_9814,414,-2.9086783526570046,1.8325479162204343,2.7078317500000004,-3.165969,0.7743474492753623,0.13157916796046448,0.10574728985507247,0.03717456027578353,0.013216408212560385,1.0333308843641138,0.8545580555555555,4.412009921552944
ERK_2440,415,2.4516747542168673,1.6255373032041927,2.0974394999999997,2.561094,0.8441061349397591,0.12392137118631605,0.08486204819277107,0.03475730003582385,-0.07120514939759037,1.0276831440021068,0.8035828313253012,4.419169019284974
ERK_6604,415,3.182998262650602,1.5913206101424702,1.8354879999999998,3.295557,0.8890128337349398,0.10596380820981927,0.08488230120481928,0.037544025266684995,-0.06880770602409637,1.0320845889875543,0.7819567421686747,4.419169019284974
IRAK4_4710,415,4.912462344578312,1.00454227314235,1.3442615,4.942726,0.967864556626506,0.0271679904911923,0.07161140722891565,0.03289462605282237,0.04234573253012048,1.0138162621969327,0.7946818240963855,4.419169019284974
JAK1_8709,415,4.125050472289156,1.2675924098998994,1.5523000000000007,4.106548,0.9422336795180722,0.053134283369035896,0.07651637831325302,0.033055751026582536,0.0296768891566265,1.011276340077285,0.7735613807228915,4.419169019284974
AZD5991,412,3.7479877742718446,2.823029530099702,3.76301025,4.587058,0.8678160995145631,0.1964432456390006,0.06400194902912622,0.03901089506379802,0.0007822936893203777,1.0091245613413675,0.8227184733009708,4.419608844414696
PAK_5339,414,2.301411342995169,1.0293023667819943,1.1856947500000001,2.3611225,0.7565859323671497,0.09719229516640988,0.134371306763285,0.04356023245874227,0.006570200483091799,1.049930735279549,0.7707319541062803,4.4209715602888515
TAF1_5496,414,3.7298052632850247,1.5980376619291958,2.12024325,3.7897625,0.9168015893719806,0.08194951648397253,0.07197700000000001,0.03402987394257016,-0.02363227536231883,1.0312375283486703,0.8145371642512077,4.4231942359261005
ULK1_4989,414,2.4118964541062806,1.6952158482386437,1.832601,2.280547,0.7488186328502415,0.13460655464099838,0.1142390652173913,0.03980654909777056,0.04573411111111111,1.0522097185639185,0.7628196086956522,4.414074542258919
VSP34_8731,415,2.353534693975903,1.1175564929431214,1.0060025000000001,2.214184,0.759695130120482,0.09117951344250005,0.14242087710843374,0.04277204236292077,-0.02499545301204819,1.0202359438672874,0.7056472168674699,4.419169019284974
IGF1R_3801,414,1.826177120772947,1.9806900225061845,2.6625829999999997,1.818721,0.7810775579710146,0.15767481791780927,0.10336895893719808,0.04982240686067426,0.07315849275362317,1.0131600955281423,0.8209797632850242,4.416683999895286
JAK_8517,415,3.147294057831325,1.7380894061554508,2.65469,3.05361,0.8838844481927711,0.09131969430139948,0.07553678795180722,0.033840746443431866,0.08204561445783132,1.0218841807945487,0.8429793060240963,4.419169019284974
GSK2256098C,413,4.308071193704601,0.925744878366068,1.1524149999999995,4.334739,0.980041024213075,0.010423688108155927,0.04676640677966102,0.022433744678284084,0.021532743341404356,1.0076201619481997,0.7868270532687652,4.420332446677717
GSK2276186C,413,4.811153610169492,1.4128175514067953,1.7071459999999998,5.020779,0.9585053123486683,0.05271734477690392,0.05689783777239709,0.025782114383668193,0.005385561743341401,1.0373136657876068,0.7986982929782083,4.420332446677717
GSK2110183B,413,3.2649390000000005,1.6002155236541964,2.3311509999999998,3.443502,0.9431838861985472,0.06253946006170691,0.0625873147699758,0.030125330287641895,-0.019360745762711858,1.0312523993525067,0.837275171912833,4.420332446677717
GSK626616AC,413,0.9912769975786925,0.8900765070342349,1.079596,1.001114,0.9815753825665859,0.00846153162154546,0.05324029539951574,0.02511884439852641,0.03458197578692493,1.0223536127565849,0.7900466489104117,4.420332446677717
GSK3337463A,413,5.296952496368038,1.029643681916797,1.30384,5.343874,0.975961014527845,0.014124377953646603,0.04984990799031477,0.02473047582027768,0.023855464891041157,0.9992955710529666,0.7773745108958838,4.420332446677717
GSK2830371A,413,5.201958881355932,1.0719721558491329,1.372007,5.241232,0.9776477215496368,0.014746016860163913,0.05710468765133171,0.02815058461242206,0.02826655447941889,0.9848903318582726,0.7772307481840194,4.420332446677717
LMB_AB1,413,5.408988307506053,1.0054808553742247,1.196377,5.469322,0.978276656174334,0.011558119649534404,0.055114878934624696,0.028090411121426195,0.013410743341404362,1.0245175181392132,0.7919918716707021,4.420332446677717
LMB_AB2,413,5.504032753026634,0.8715477919878993,1.0588039999999994,5.486928,0.9804244140435835,0.008618820801605673,0.06297161501210653,0.03175109451350155,0.03704271670702179,1.0016976083544809,0.7780705230024213,4.420332446677717
LMB_AB3,413,5.059861634382567,1.0416870803031002,1.390472,5.081088,0.9712156101694914,0.01800410879010174,0.05649661743341405,0.027507376919282966,0.016086145278450367,0.996194507366753,0.7810196852300242,4.420332446677717
IBRUTINIB,1092,7.357085364803084e+37,1.9437191189925004e+39,3.7123932500000003,4.1131105,0.8943404363788735,0.12669562439732093,0.07534842181069959,0.047109273125461586,0.06905867901234569,0.9993197369330695,0.7870366090534979,4.413694048381571
ZOLEDRONATE,413,3.8849935157384987,0.8983636274029494,1.156586,3.878142,0.9800084503631961,0.010018376974320405,0.0558198813559322,0.029255507236717618,0.024179341404358335,0.977591089700625,0.7655987360774819,4.420332446677717
ACETALAX,826,4.654586826876513,2.13794211638026,2.56649875,5.1560895,0.8889037493946733,0.14544284680526834,0.07439366828087167,0.04096741530727708,-0.054651387409200974,1.0432632890665283,0.8195929854721549,4.420332446677717
TOPOTECAN,698,0.16011678474966082,1.5203018730183622,1.0919302528825736,0.0395036805937246,0.6492649192726383,0.19027492583487876,0.08847786440677967,0.03319235407930914,0.013079641646489113,0.9972028045739142,0.7981310169491526,4.420332446677717
TENIPOSIDE,1104,0.3850969694652496,1.3366455425632087,0.5836393142466216,0.146234470251781,0.6573990332204246,0.171247491619554,0.0836046803874092,0.0310950563409854,0.028947937046004842,1.0190238085680887,0.8103342760290556,4.420332446677717
MITOXANTRONE,670,0.35975332601012133,1.7839110986133553,1.0823542073403158,0.03632705461393835,0.637625140318534,0.23155501738908257,0.07958029297820822,0.0342089549077782,0.011867808716707036,1.001788174152103,0.801488205811138,4.420332446677717
DACTINOMYCIN,927,-3.6570607939590074,1.8965430395869918,2.7916425,-3.788009,0.6344214746494067,0.31720152325601536,0.09731770334412082,0.05974611734587027,0.053891367853290184,1.0397757393536802,0.8111396893203883,4.415760972173472
FLUDARABINE,676,4.421084078230631,2.0294824346392075,3.0650685000000006,4.7368365,0.9382983506689995,0.13890675840826552,0.06438005811138015,0.03193009811247599,-0.020253571428571437,1.0278953388529917,0.7897718910411622,4.420332446677717
NELARABINE,661,6.0159914600484266,1.0901461603922087,1.1781069999999998,6.137883,1.1466271785870719,0.25458564209519624,0.057375479418886204,0.027654484625124553,0.01107314527845037,1.0100767640198078,0.7073050871670703,4.420332446677717
DACARBAZINE,968,5.286733968274653,1.8108943795425574,1.7078489999999995,5.419868,0.9541915908365485,0.06277616909762658,0.06156506295399516,0.03181859376047416,0.046811,0.9941635649327607,0.7924648837772398,4.420332446677717
ROMIDEPSIN,694,-3.0652978142212928,2.676731766923287,5.526242700823342,-4.3006645,0.5920432479437775,0.2746768051762606,0.11468028813559322,0.037814450495074585,0.07144506779661017,1.0498800767223508,0.7729460266343826,4.420332446677717
123829,413,2.465955113801453,1.6473642387198906,2.6732329999999997,2.689376,0.9111269830508474,0.07720287965315804,0.0843184769975787,0.04165445286378329,-0.07307576755447943,1.0203657540614672,0.8673681355932203,4.420332446677717
765771,413,3.598876670702179,1.130277127153237,1.3004009999999995,3.680222,0.9641948474576271,0.024593320848114938,0.06797534140435836,0.031483997171273106,0.01417882808716706,1.0447856755740343,0.8115388958837773,4.420332446677717
123138,413,2.913840370460049,0.8582969361616902,1.1876440000000001,2.885838,0.9753441501210653,0.013346450862603679,0.061144917675544794,0.029878827914457253,0.027918883777239716,1.0376599015598722,0.8239035472154963,4.420332446677717
PODOPHYLLOTOXIN BROMIDE,413,-0.3925521089588377,1.567617355474673,2.005131,-0.759256,0.8025698280871671,0.09480964503417773,0.09661561743341406,0.034592911032434774,0.0348863196125908,1.0111253881606734,0.7937133075060532,4.420332446677717
50869,413,2.633424881355932,1.3539961704199108,2.035595,2.465355,0.930170769975787,0.04231415889094828,0.07203392009685229,0.03286036708501666,0.027364937046004834,1.0117557534963189,0.8361939200968523,4.420332446677717
DIHYDROROTENONE,411,0.8040508613138686,1.6115840796292573,1.9334149999999999,0.952468,0.8845567469586374,0.11111858870925158,0.0925917104622871,0.04077084964896967,0.011862737226277384,1.0230765229808136,0.792733097323601,4.416077483910244
720427,413,3.8318402663438254,0.8607254469668215,1.1682149999999996,3.818059,0.9718237021791767,0.01569632677427355,0.0787332082324455,0.038592210463781494,0.006003598062953994,1.0293785059806049,0.8244589830508475,4.420332446677717
667880,413,1.2682289225181598,1.389901249937463,1.813879,1.232372,0.8520748716707022,0.08997074789576227,0.09276509927360777,0.036922863871103016,0.0274505181598063,1.0237615571391436,0.8082658886198548,4.420332446677717
GALLIBISCOQUINAZOLE,413,2.7419701476997584,0.9097598156385585,1.3237450000000002,2.777556,0.9719852953995158,0.01512883731054168,0.06997233898305086,0.03505504806211566,0.045001363196125924,1.0128067920021988,0.8220313147699758,4.420332446677717
L-OXONORELEAGNINE,413,3.8220297651331716,0.7689670107134557,0.9728709999999996,3.74769,0.9720542421307505,0.015746520788608664,0.07863038014527846,0.03347544193742794,0.04854345762711865,0.999014716373496,0.7805353510895883,4.420332446677717
729189,413,3.948513324455206,0.8066858784825457,1.1099650000000003,3.929239,0.9743172615012107,0.014335952161543129,0.07224042857142857,0.0324954447125421,0.048428932203389834,1.010691059711655,0.801694656174334,4.420332446677717
741909,413,2.1703382033898304,1.4057634900713076,1.450637,2.413188,0.9464452590799032,0.06471374087024007,0.0715436803874092,0.03373854351551183,0.04592103874092009,0.954763301981194,0.7218279443099274,4.420332446677717
743380,413,2.042337089588378,1.4380238294197993,1.6151090000000001,2.268493,0.9421415883777239,0.06802917275802224,0.08178613075060533,0.036729949282942424,0.05039291767554481,0.967453863797919,0.7434537215496367,4.420332446677717
ELEPHANTIN,413,3.6021900774818403,1.4213893912007016,1.9658360000000004,3.452036,0.8796691380145278,0.06825726865332701,0.0977052397094431,0.037229082206065627,0.00941144552058111,0.979373272828804,0.794862573849879,4.420332446677717
150412,413,3.1643596368038738,1.1332978256746875,1.5194809999999999,3.158124,0.9522311041162228,0.03739358036366524,0.07564657384987894,0.03722373735465116,-0.0007058014527844918,1.0447308575081284,0.8080082082324456,4.420332446677717
SINULARIN,413,3.640816414043583,0.9748970633038154,1.3612389999999999,3.645248,0.9668602082324456,0.020259955855629796,0.06678031234866827,0.03348179822385122,-0.005251503631961258,0.9933991180414703,0.7894915859564164,4.420332446677717
615590,413,3.894879934624697,0.820650348020444,1.069992,3.831113,0.9732826779661016,0.014617993650778408,0.07018464891041162,0.031184394004414345,0.013118203389830484,1.0126621598196386,0.7999849152542373,4.420332446677717
630600,413,2.3207162929782084,1.7016770855625827,2.594525,2.284716,0.9048262397094431,0.07510540108057445,0.09065538498789347,0.04055106633585868,0.03238007748184019,0.9974725615519257,0.8305373607748184,4.420332446677717
LMP744,413,-0.3091269079903147,2.2794860915804542,3.126992,-0.620448,0.6852734067796611,0.19724020669370848,0.09159912106537531,0.03862859082142896,0.012949486682808715,0.979023081991353,0.7797752590799032,4.420332446677717
776928,413,3.8953469709443103,1.5077489690279429,1.6294669999999996,3.274006,0.8726638789346246,0.059194230778974004,0.13315005084745762,0.05825914826320588,0.04977162469733657,1.0289613783387257,0.7956756150121066,4.420332446677717
SCHWEINFURTHIN A,412,1.2950322791262137,2.273755692935821,3.52835475,1.583398,0.8861911456310679,0.12516741378168783,0.07100515291262136,0.04210688035400957,0.08720900970873786,0.9743007952024175,0.824964791262136,4.418205879459439
BEN,413,3.9474350024213076,2.160032772286083,3.166323,3.872161,0.8496893849878935,0.14081337841296293,0.06694932687651332,0.03351920197138101,-0.0133192445520581,1.0134913750881784,0.8345718208232445,4.420332446677717
